code_blocks_index,kernel_id,code_block_id,predicted_smell,additional_smells
8873,44285437,9,0,[]
8874,44285437,10,0,[]
8875,44285437,11,0,[]
8876,44285437,12,0,[]
8877,44285437,13,0,[]
8878,44285437,14,0,[]
8879,44285437,15,0,[]
8880,44285437,16,0,[]
8881,44285437,17,0,[]
8882,44285437,18,0,[]
8883,44285437,19,0,[]
8884,44285437,20,0,[]
8885,44285437,21,0,['Magic Numbers']
8886,44285437,22,0,['Magic Numbers']
8887,44285437,23,0,['Magic Numbers']
8888,44285437,24,0,[]
8889,44285437,25,0,[]
8890,44285437,26,0,[]
8891,44285437,27,0,[]
8892,44285437,28,0,[]
8893,44285437,29,0,[]
8894,44285437,30,0,[]
8895,44285437,31,0,"['Magic Numbers', 'Complex Conditions']"
8896,44285437,32,0,"['Magic Numbers', 'Complex Conditions']"
8897,44285437,33,0,[]
8898,44285437,34,0,[]
8899,44285437,35,0,[]
8900,44285437,36,0,[]
8901,41038003,0,1,"['Long Method', 'Complex Conditions']"
8902,41038003,1,1,[]
8903,41038003,2,1,[]
8904,41038003,3,0,[]
8905,41038003,4,0,[]
8906,41038003,5,1,[]
8907,41038003,6,0,[]
8908,41038003,7,0,[]
8909,41038003,8,0,['Magic Numbers']
8910,41038003,9,0,[]
8911,41038003,10,1,[]
8912,41038003,11,0,['Magic Numbers']
8913,41038003,12,1,[]
8914,41038003,13,0,[]
8915,41038003,14,1,['Complex Conditions']
8916,41038003,15,0,[]
8917,41038003,16,0,['Complex Conditions']
8918,41038003,17,0,[]
8919,41038003,18,1,['Complex Conditions']
8920,41038003,19,0,"['Magic Numbers', 'Complex Conditions']"
8921,41038003,20,0,[]
8922,41038003,21,0,['Complex Conditions']
8923,41038003,22,0,[]
8924,41038003,23,1,['Complex Conditions']
8925,41038003,24,0,"['Magic Numbers', 'Complex Conditions']"
8926,41038003,25,0,[]
8927,41038003,26,0,['Complex Conditions']
8928,41038003,27,0,[]
8929,41038003,28,1,[]
8930,41038003,29,0,[]
8931,41038003,30,0,[]
8932,41038003,31,0,['Complex Conditions']
8933,41038003,32,0,[]
8934,41038003,33,0,"['Magic Numbers', 'Complex Conditions']"
8935,41038003,34,0,[]
8936,41038003,35,0,[]
8937,41038003,36,0,[]
8938,41038003,37,0,['Complex Conditions']
8939,41038003,38,0,"['Magic Numbers', 'Complex Conditions']"
8940,41038003,39,0,[]
8941,41038003,40,0,['Complex Conditions']
8942,41038003,41,0,[]
8943,41038003,42,0,['Long Method']
8944,41038003,43,0,[]
8945,41038003,44,0,[]
8946,41038003,45,0,[]
8947,44284275,0,1,"['Long Method', 'Complex Conditions']"
8948,44284275,1,1,[]
8949,44284275,2,0,[]
8950,44284275,3,0,[]
8951,44284275,4,1,[]
8952,44284275,5,1,[]
8953,44284275,6,0,[]
8954,44284275,7,0,[]
8955,44284275,8,0,[]
8956,44284275,9,0,[]
8957,44284275,10,0,[]
8958,44284275,11,0,[]
8959,44284275,12,0,[]
8960,44284275,13,0,[]
8961,44284275,14,0,[]
8962,44284275,15,0,[]
8963,44284275,16,0,[]
8964,44284275,17,0,[]
8965,44284275,18,0,[]
8966,44284275,19,0,[]
8967,44284275,20,0,['Magic Numbers']
8968,44284275,21,0,['Magic Numbers']
8969,44284275,22,0,['Magic Numbers']
8970,44284275,23,0,[]
8971,44284275,24,0,[]
8972,44284275,25,0,[]
8973,44284275,26,0,[]
8974,44284275,27,0,[]
8975,44284275,28,0,"['Magic Numbers', 'Complex Conditions']"
8976,44284275,29,0,"['Magic Numbers', 'Complex Conditions']"
8977,44284275,30,0,[]
8978,44284275,31,0,[]
8979,44284275,32,0,[]
8980,44284275,33,0,[]
8981,41954265,0,1,"['Long Method', 'Complex Conditions']"
8982,41954265,1,0,[]
8983,41954265,2,1,[]
8984,41954265,3,0,[]
8985,41954265,4,0,[]
8986,41954265,5,0,[]
8987,41954265,6,0,['Magic Numbers']
8988,41954265,7,0,['Magic Numbers']
8989,41954265,8,0,[]
8990,41954265,9,0,['Magic Numbers']
8991,41954265,10,0,[]
8992,41954265,11,0,[]
8993,41954265,12,0,[]
8994,41954265,13,1,[]
8995,41954265,14,0,['Magic Numbers']
8996,41954265,15,0,[]
8997,41954265,16,0,"['Magic Numbers', 'Complex Conditions']"
8998,41954265,17,0,[]
8999,41954265,18,0,['Complex Conditions']
9000,41954265,19,0,[]
9001,41954265,20,0,[]
9002,41954265,21,0,[]
9003,41954265,22,0,[]
9004,41954265,23,0,['Complex Conditions']
9005,41954265,24,0,[]
9006,41954265,25,0,[]
9007,41954265,26,0,['Complex Conditions']
9008,41954265,27,0,"['Magic Numbers', 'Complex Conditions']"
9009,41954265,28,0,[]
9010,41954265,29,0,[]
9011,41954265,30,0,[]
9012,41954265,31,0,[]
9013,41954265,32,1,['Complex Conditions']
9014,41954265,33,0,[]
9015,41954265,34,0,['Magic Numbers']
9016,41954265,35,1,[]
9017,41954265,36,0,['Magic Numbers']
9018,41954265,37,0,[]
9019,41954265,38,0,[]
9020,41954265,39,0,[]
9021,41954265,40,0,[]
9022,41954265,41,0,[]
9023,41954265,42,0,[]
9024,39858539,0,1,"['Long Method', 'Complex Conditions']"
9025,39858539,1,1,[]
9026,39858539,2,0,[]
9027,39858539,3,0,[]
9028,39858539,4,0,[]
9029,39858539,5,0,[]
9030,39858539,6,0,[]
9031,39858539,7,0,[]
9032,39858539,8,0,[]
9033,39858539,9,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
9034,39858539,10,0,[]
9035,39858539,11,0,"['Long Method', 'Magic Numbers']"
9036,39858539,12,0,['Magic Numbers']
9037,39858539,13,0,[]
9038,39858539,14,0,[]
9039,39858539,15,0,[]
9040,39858539,16,0,"['Magic Numbers', 'Complex Conditions']"
9041,39858539,17,0,[]
9042,39858539,18,0,[]
9043,39858539,19,0,[]
9044,39858539,20,0,['Complex Conditions']
9045,39858539,21,0,[]
9046,39858539,22,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
9047,39858539,23,0,[]
9048,39858539,24,0,[]
9049,39858539,25,0,[]
9050,39858539,26,0,[]
9051,39858539,27,0,"['Magic Numbers', 'Complex Conditions']"
9052,39858539,28,0,[]
9053,39858539,29,0,[]
9054,39858539,30,0,[]
9055,39858539,31,0,['Complex Conditions']
9056,39858539,32,0,"['Magic Numbers', 'Complex Conditions']"
9057,39858539,33,0,[]
9058,39858539,34,0,[]
9059,39858539,35,0,[]
9060,39858539,36,0,['Long Method']
9061,39858539,37,0,[]
9062,39858539,38,0,[]
9063,39858539,39,0,[]
9064,39858539,40,0,[]
9065,39858539,41,0,[]
9066,43372368,0,1,"['Long Method', 'Complex Conditions']"
9067,43372368,1,1,[]
9068,43372368,2,0,[]
9069,43372368,3,1,['Magic Numbers']
9070,43372368,4,0,"['Magic Numbers', 'Complex Conditions']"
9071,43372368,5,0,['Complex Conditions']
9072,43372368,6,0,[]
9073,43372368,7,0,['Complex Conditions']
9074,43430221,0,1,"['Long Method', 'Complex Conditions']"
9075,43430221,1,1,[]
9076,43430221,2,1,[]
9077,43430221,3,0,[]
9078,43430221,4,1,[]
9079,43430221,5,0,"['Magic Numbers', 'Complex Conditions']"
9080,43430221,6,0,['Complex Conditions']
9081,43430221,7,0,[]
9082,43430221,8,0,['Complex Conditions']
9083,43431036,0,1,"['Long Method', 'Complex Conditions']"
9084,43431036,1,1,[]
9085,43431036,2,1,[]
9086,43431036,3,0,[]
9087,43431036,4,1,[]
9088,43431036,5,0,"['Magic Numbers', 'Complex Conditions']"
9089,43431036,6,0,['Complex Conditions']
9090,43431036,7,0,[]
9091,43431036,8,0,['Complex Conditions']
9092,43474743,0,1,"['Long Method', 'Complex Conditions']"
9093,43474743,1,1,[]
9094,43474743,2,0,[]
9095,43474743,3,1,[]
9096,43474743,4,0,"['Magic Numbers', 'Complex Conditions']"
9097,43474743,5,0,['Complex Conditions']
9098,43474743,6,0,[]
9099,43474743,7,0,['Complex Conditions']
9100,43443958,0,1,"['Long Method', 'Complex Conditions']"
9101,43443958,1,1,['Long Method']
9102,43443958,2,1,[]
9103,43443958,3,0,[]
9104,43443958,4,0,[]
9105,43443958,5,0,[]
9106,43443958,6,1,[]
9107,43443958,7,1,[]
9108,43443958,8,0,[]
9109,43443958,9,0,[]
9110,43443958,10,0,['Magic Numbers']
9111,43443958,11,0,['Magic Numbers']
9112,43443958,12,0,[]
9113,43443958,13,1,[]
9114,43443958,14,0,"['Magic Numbers', 'Complex Conditions']"
9115,43443958,15,0,['Complex Conditions']
9116,43443958,16,0,[]
9117,43443958,17,1,['Complex Conditions']
9118,43443958,18,0,[]
9119,44229684,0,1,"['Long Method', 'Complex Conditions']"
9120,44229684,1,1,[]
9121,44229684,2,1,[]
9122,44229684,3,1,[]
9123,44229684,4,0,[]
9124,44229684,5,0,[]
9125,44229684,6,0,"['Long Method', 'Complex Conditions']"
9126,44229684,7,0,[]
9127,44221495,0,1,"['Long Method', 'Complex Conditions']"
9128,44221495,1,1,[]
9129,44221495,2,1,[]
9130,44221495,3,1,[]
9131,44221495,4,0,[]
9132,44221495,5,0,[]
9133,44221495,6,0,"['Long Method', 'Complex Conditions']"
9134,44221495,7,0,[]
9135,44242087,0,1,"['Long Method', 'Complex Conditions']"
9136,44242087,1,1,[]
9137,44242087,2,1,[]
9138,44242087,3,1,[]
9139,44242087,4,0,[]
9140,44242087,5,0,[]
9141,44242087,6,0,"['Long Method', 'Complex Conditions']"
9142,44230862,0,1,"['Long Method', 'Complex Conditions']"
9143,44230862,1,1,[]
9144,44230862,2,1,[]
9145,44230862,3,1,[]
9146,44230862,4,0,[]
9147,44230862,5,0,[]
9148,44230862,6,0,"['Long Method', 'Complex Conditions']"
9149,44270080,0,1,"['Long Method', 'Complex Conditions']"
9150,44270080,1,1,[]
9151,44270080,2,1,[]
9152,44270080,3,1,[]
9153,44270080,4,0,[]
9154,44270080,5,0,[]
9155,44270080,6,0,[]
9156,44270080,7,0,"['Long Method', 'Complex Conditions']"
9157,44270080,8,0,[]
9158,44272600,0,1,"['Long Method', 'Complex Conditions']"
9159,44272600,1,1,[]
9160,44272600,2,1,[]
9161,44272600,3,1,[]
9162,44272600,4,0,[]
9163,44272600,5,0,[]
9164,44272600,6,0,"['Long Method', 'Complex Conditions']"
9165,42014625,0,1,"['Long Method', 'Complex Conditions']"
9166,42014625,1,0,[]
9167,42014625,2,1,[]
9168,42014625,3,0,[]
9169,42014625,4,0,[]
9170,42014625,5,0,[]
9171,42014625,6,0,[]
9172,42014625,7,0,[]
9173,42014625,8,0,['Magic Numbers']
9174,42014625,9,0,['Magic Numbers']
9175,42014625,10,0,[]
9176,42014625,11,0,"['Magic Numbers', 'Complex Conditions']"
9177,42014625,12,0,[]
9178,42014625,13,0,['Complex Conditions']
9179,42014625,14,0,[]
9180,39816524,0,1,"['Long Method', 'Complex Conditions']"
9181,39816524,1,1,[]
9182,39816524,2,1,[]
9183,39816524,3,1,[]
9184,39816524,4,0,['Magic Numbers']
9185,39816524,5,0,[]
9186,39816524,6,0,[]
9187,39816524,7,0,[]
9188,39816524,8,0,[]
9189,39816524,9,0,[]
9190,39816524,10,0,[]
9191,39816524,11,0,[]
9192,39816524,12,0,[]
9193,39816524,13,0,['Complex Conditions']
9194,39816524,14,1,[]
9195,39816524,15,0,[]
9196,39816524,16,0,[]
9197,39816524,17,0,['Magic Numbers']
9198,39816524,18,1,[]
9199,39816524,19,0,[]
9200,39816524,20,0,['Magic Numbers']
9201,39816524,21,0,['Magic Numbers']
9202,39816524,22,0,[]
9445,43694573,0,0,[]
9446,43694573,1,1,"['Long Method', 'Complex Conditions']"
9447,43694573,2,1,"['Long Method', 'Complex Conditions']"
9448,43694573,3,1,['Magic Numbers']
9449,43694573,4,0,[]
9450,43694573,5,1,[]
9451,43694573,6,0,"['Magic Numbers', 'Complex Conditions']"
9452,43694573,7,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9453,43694573,8,0,"['Long Method', 'Too Many Arguments', 'Large Classes', 'Complex Conditions']"
9454,43694573,9,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
9455,43694573,10,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
9456,43694573,11,0,[]
9553,47064716,0,1,[]
9554,47064716,1,0,['Magic Numbers']
9555,47064716,2,0,"['Long Method', 'Complex Conditions']"
9556,47064716,3,0,"['Long Method', 'Magic Numbers']"
9557,47064716,4,0,"['Long Method', 'Magic Numbers']"
9558,47064716,5,0,['Magic Numbers']
9559,47064716,6,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9560,47064716,7,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9561,47064716,8,0,"['Long Method', 'Complex Conditions']"
9562,47064716,9,0,[]
9563,47064716,10,0,[]
9564,48346260,0,1,['Long Method']
9565,48346260,1,0,[]
9566,48346260,2,0,['Dead Code']
9567,48346260,3,0,[]
9568,48346260,4,0,"['Long Method', 'Complex Conditions']"
9569,48346260,5,0,[]
9570,48346260,6,0,[]
9571,48346260,7,0,[]
9572,48346260,8,0,['Magic Numbers']
9573,48346260,9,0,['Magic Numbers']
9574,48346260,10,0,['Magic Numbers']
9575,48346260,11,1,[]
9576,43704621,0,1,[]
9577,43704621,1,0,['Magic Numbers']
9578,43704621,2,0,"['Long Method', 'Complex Conditions']"
9579,43704621,3,0,"['Long Method', 'Magic Numbers']"
9580,43704621,4,0,"['Long Method', 'Magic Numbers']"
9581,43704621,5,0,['Magic Numbers']
9582,43704621,6,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9583,43704621,7,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9584,43704621,8,0,"['Long Method', 'Complex Conditions']"
9585,43704621,9,0,[]
9586,43704621,10,0,[]
9587,44678142,0,0,"['Long Method', 'Magic Numbers']"
9588,44678142,1,0,['Long Method']
9589,44678142,2,0,[]
9590,44678142,3,0,[]
9591,44678142,4,0,['Magic Numbers']
9592,44678142,5,0,"['Long Method', 'Magic Numbers']"
9593,44678142,6,0,"['Long Method', 'Magic Numbers', 'Too Many Arguments']"
9594,44678142,7,0,['Long Method']
9595,44678142,8,0,[]
9596,47965519,0,1,['Long Method']
9597,47965519,1,0,"['Long Method', 'Magic Numbers']"
9598,47965519,2,0,['Magic Numbers']
9599,47965519,3,0,[]
9600,47965519,4,0,['Magic Numbers']
9601,47965519,5,0,[]
9602,47965519,6,0,[]
9603,47965519,7,0,[]
9604,47965519,8,0,['Magic Numbers']
9605,47965519,9,0,[]
9606,47965519,10,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9607,47965519,11,0,[]
9608,47965519,12,0,"['Magic Numbers', 'Complex Conditions']"
9609,47965519,13,0,[]
9610,47965519,14,0,"['Long Method', 'Magic Numbers']"
9611,47965519,15,0,['Magic Numbers']
9612,47965519,16,0,['Magic Numbers']
9613,47965519,17,0,[]
9614,47965519,18,0,[]
9615,47965519,19,0,"['Magic Numbers', 'Complex Conditions']"
9616,47965519,20,0,['Magic Numbers']
9617,47965519,21,0,[]
9618,45619348,0,1,"['Long Method', 'Complex Conditions']"
9619,45619348,1,0,"['Long Method', 'Magic Numbers']"
9620,45619348,2,1,[]
9621,45619348,3,0,['Magic Numbers']
9622,45619348,4,0,"['Long Method', 'Complex Conditions']"
9623,45619348,5,0,"['Long Method', 'Magic Numbers']"
9624,45619348,6,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9625,45619348,7,1,[]
9626,45619348,8,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9627,45619348,9,0,"['Long Method', 'Complex Conditions']"
9628,45619348,10,0,['Long Method']
9629,45619348,11,0,['Magic Numbers']
9630,45619348,12,0,['Magic Numbers']
9631,45619348,13,0,[]
9632,45619348,14,0,"['Long Method', 'Magic Numbers']"
9633,45619348,15,0,[]
9634,44215692,0,0,"['Long Method', 'Magic Numbers']"
9635,44215692,1,0,"['Long Method', 'Magic Numbers', 'Too Many Arguments', 'Complex Conditions']"
9636,44215692,2,0,"['Long Method', 'Magic Numbers']"
9637,44665747,0,0,"['Long Method', 'Magic Numbers']"
9638,44665747,1,0,['Magic Numbers']
9639,44665747,2,0,['Long Method']
9640,44665747,3,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
9641,44665747,4,0,['Long Method']
9642,44665747,5,0,"['Long Method', 'Complex Conditions']"
9643,44665747,6,0,"['Long Method', 'Too Many Arguments']"
9644,44665747,7,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9645,44665747,8,0,[]
9646,44665747,9,1,[]
9647,44665747,10,0,"['Long Method', 'Magic Numbers']"
9648,44665747,11,0,"['Long Method', 'Magic Numbers', 'Too Many Arguments']"
9649,44665747,12,0,['Magic Numbers']
9650,44665747,13,1,"['Long Method', 'Complex Conditions']"
9651,44665747,14,0,['Magic Numbers']
9652,44665747,15,0,"['Long Method', 'Too Many Arguments']"
9653,44665747,16,1,[]
9654,44665747,17,1,[]
9655,44665747,18,0,"['Long Method', 'Magic Numbers']"
9656,44665747,19,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9657,44665747,20,0,"['Long Method', 'Magic Numbers']"
9658,44665747,21,1,"['Long Method', 'Magic Numbers']"
9659,44665747,22,0,['Long Method']
9660,46523501,0,0,"['Long Method', 'Magic Numbers']"
9661,46523501,1,0,"['Long Method', 'Too Many Arguments', 'Dead Code', 'Complex Conditions']"
9662,46523501,2,0,"['Long Method', 'Magic Numbers']"
9663,46523501,3,0,"['Long Method', 'Dead Code', 'Complex Conditions']"
9664,48292226,0,0,"['Long Method', 'Magic Numbers']"
9665,48292226,1,1,[]
9666,48292226,2,0,['Long Method']
9667,48292226,3,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9668,48292226,4,0,"['Long Method', 'Too Many Arguments']"
9669,48292226,5,0,"['Long Method', 'Magic Numbers', 'Dead Code']"
9670,48292226,6,0,"['Long Method', 'Magic Numbers', 'Too Many Arguments']"
9671,48292226,7,0,['Long Method']
9672,48292226,8,0,"['Long Method', 'Magic Numbers']"
9673,48292226,9,0,['Magic Numbers']
9674,48292226,10,0,[]
9675,48292226,11,0,"['Long Method', 'Complex Conditions']"
9676,48292226,12,0,"['Long Method', 'Magic Numbers']"
9677,48292226,13,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9678,48292226,14,0,"['Long Method', 'Magic Numbers']"
9679,48292226,15,0,[]
9680,48292226,16,0,[]
9681,48292226,17,0,[]
9682,48292226,18,0,[]
9683,48292226,19,0,[]
9684,47881384,0,0,"['Long Method', 'Magic Numbers']"
9685,47881384,1,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9686,47881384,2,0,"['Long Method', 'Too Many Arguments', 'Dead Code', 'Complex Conditions']"
9687,47881384,3,0,['Long Method']
9688,46920963,0,1,[]
9689,46920963,1,0,"['Long Method', 'Magic Numbers', 'Too Many Arguments', 'Complex Conditions']"
9690,46920963,2,0,['Magic Numbers']
9691,46920963,3,0,['Magic Numbers']
9692,46920963,4,0,[]
9693,46920963,5,0,[]
9694,45963277,0,0,"['Long Method', 'Magic Numbers']"
9695,45963277,1,0,"['Long Method', 'Too Many Arguments', 'Dead Code', 'Complex Conditions']"
9696,45963277,2,0,"['Long Method', 'Magic Numbers']"
9697,45963277,3,1,[]
9698,43660797,0,0,"['Long Method', 'Magic Numbers']"
9699,43660797,1,0,"['Long Method', 'Magic Numbers']"
9700,43660797,2,0,"['Long Method', 'Complex Conditions']"
9701,43660797,3,0,['Magic Numbers']
9702,43660797,4,1,[]
9703,43660797,5,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9704,43660797,6,0,['Magic Numbers']
9705,43660797,7,0,[]
9706,48788547,0,0,"['Long Method', 'Magic Numbers']"
9707,48788547,1,0,[]
9708,48788547,2,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9709,48788547,3,0,"['Long Method', 'Magic Numbers']"
9710,48788547,4,0,[]
9711,47213571,0,0,[]
9712,47213571,1,1,"['Long Method', 'Magic Numbers']"
9713,47213571,2,0,[]
9714,47213571,3,0,"['Long Method', 'Magic Numbers']"
9715,47213571,4,0,[]
9716,47213571,5,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
9717,47213571,6,1,[]
9718,47213571,7,0,['Magic Numbers']
9719,47213571,8,0,"['Long Method', 'Complex Conditions']"
9720,47213571,9,0,[]
9721,47213571,10,1,[]
9722,47213571,11,1,"['Long Method', 'Magic Numbers']"
9723,47213571,12,0,[]
9724,46889474,0,0,"['Long Method', 'Magic Numbers']"
9725,46889474,1,1,[]
9726,46889474,2,0,"['Long Method', 'Magic Numbers', 'Too Many Arguments']"
9727,46889474,3,0,"['Magic Numbers', 'Too Many Arguments']"
9728,46889474,4,0,"['Long Method', 'Too Many Arguments']"
9729,46889474,5,0,"['Long Method', 'Magic Numbers', 'Too Many Arguments', 'Complex Conditions']"
9730,46889474,6,0,"['Long Method', 'Too Many Arguments']"
9731,46889474,7,1,['Magic Numbers']
9732,46889474,8,0,['Magic Numbers']
9733,46889474,9,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9734,46889474,10,0,[]
9735,46889474,11,0,"['Long Method', 'Too Many Arguments']"
9736,46889474,12,0,"['Long Method', 'Magic Numbers']"
9737,47152034,0,0,"['Long Method', 'Magic Numbers']"
9738,47152034,1,0,[]
9739,47152034,2,0,['Long Method']
9740,47152034,3,0,[]
9741,47152034,4,0,"['Long Method', 'Complex Conditions']"
9742,47152034,5,0,['Long Method']
9743,47152034,6,0,[]
9744,47496157,0,0,"['Long Method', 'Magic Numbers']"
9745,47496157,1,0,['Magic Numbers']
9746,47496157,2,0,['Long Method']
9747,47496157,3,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
9748,47496157,4,0,['Long Method']
9749,47496157,5,0,"['Long Method', 'Complex Conditions']"
9750,47496157,6,0,"['Long Method', 'Too Many Arguments']"
9751,47496157,7,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9752,47496157,8,0,[]
9753,47496157,9,1,[]
9754,47496157,10,0,"['Long Method', 'Magic Numbers']"
9755,47496157,11,0,"['Long Method', 'Magic Numbers', 'Too Many Arguments']"
9756,47496157,12,0,['Magic Numbers']
9757,47496157,13,1,"['Long Method', 'Complex Conditions']"
9758,47496157,14,0,['Magic Numbers']
9759,47496157,15,0,['Magic Numbers']
9760,47496157,16,0,"['Long Method', 'Too Many Arguments']"
9761,47496157,17,1,[]
9762,47496157,18,0,"['Long Method', 'Magic Numbers']"
9763,47496157,19,0,['Long Method']
9764,47496157,20,0,[]
9765,47496157,21,1,[]
9766,47496157,22,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9767,47496157,23,0,[]
9768,47496157,24,0,[]
9769,47496157,25,0,"['Long Method', 'Magic Numbers']"
9770,47496157,26,1,"['Long Method', 'Magic Numbers']"
9771,47496157,27,0,[]
9772,46268552,0,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9773,46268552,1,0,[]
9774,43675529,0,0,['Long Method']
9775,43675529,1,0,"['Long Method', 'Complex Conditions']"
9776,43675529,2,0,['Magic Numbers']
9777,43675529,3,1,[]
9778,43675529,4,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9779,43675529,5,0,['Magic Numbers']
9780,43675529,6,0,['Long Method']
9781,44335473,0,0,"['Long Method', 'Magic Numbers']"
9782,44335473,1,0,"['Long Method', 'Complex Conditions']"
9783,44335473,2,0,"['Long Method', 'Magic Numbers']"
9784,44925730,0,1,['Long Method']
9785,44925730,1,0,"['Long Method', 'Magic Numbers']"
9786,44925730,2,0,['Long Method']
9787,44925730,3,0,['Magic Numbers']
9788,44925730,4,0,[]
9789,44925730,5,0,['Magic Numbers']
9790,44925730,6,0,[]
9791,44925730,7,0,['Complex Conditions']
9792,44925730,8,0,"['Long Method', 'Magic Numbers']"
9793,44925730,9,0,"['Long Method', 'Complex Conditions']"
9794,44925730,10,0,[]
9795,44925730,11,0,"['Long Method', 'Magic Numbers']"
9796,44925730,12,0,"['Long Method', 'Complex Conditions']"
9797,44925730,13,1,['Magic Numbers']
9798,44925730,14,0,"['Long Method', 'Dead Code']"
9799,44925730,15,0,['Magic Numbers']
9800,44925730,16,0,[]
9801,44925730,17,0,"['Long Method', 'Dead Code']"
9802,44925730,18,0,[]
9803,44925730,19,0,['Long Method']
9804,46716012,0,1,"['Long Method', 'Complex Conditions']"
9805,46716012,1,0,"['Long Method', 'Magic Numbers']"
9806,46716012,2,0,"['Long Method', 'Too Many Arguments', 'Dead Code', 'Complex Conditions']"
9807,46716012,3,0,"['Long Method', 'Magic Numbers']"
9808,47227031,0,0,"['Long Method', 'Magic Numbers']"
9809,47227031,1,0,"['Long Method', 'Too Many Arguments']"
9810,47227031,2,0,"['Long Method', 'Complex Conditions']"
9811,47227031,3,0,"['Long Method', 'Magic Numbers']"
9812,47227031,4,0,['Long Method']
9813,47227031,5,0,[]
9814,47227031,6,0,[]
9815,43778259,0,0,"['Long Method', 'Magic Numbers']"
9816,43778259,1,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9817,43778259,2,0,"['Long Method', 'Magic Numbers']"
9818,46400835,0,0,['Long Method']
9819,46400835,1,0,[]
9820,46400835,2,0,[]
9821,46400835,3,1,[]
9822,46400835,4,0,"['Long Method', 'Complex Conditions']"
9823,46400835,5,0,['Magic Numbers']
9824,46400835,6,1,[]
9825,46400835,7,0,[]
9826,46400835,8,1,['Long Method']
9827,46400835,9,0,"['Long Method', 'Too Many Arguments']"
9828,46400835,10,0,[]
9829,46400835,11,0,['Magic Numbers']
9830,46400835,12,0,[]
9831,46400835,13,0,[]
9832,46400835,14,0,['Long Method']
9833,46400835,15,0,[]
9834,46400835,16,0,[]
9835,45043550,0,0,"['Long Method', 'Magic Numbers']"
9836,45043550,1,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9837,45043550,2,0,"['Long Method', 'Too Many Arguments', 'Dead Code']"
9838,45043550,3,0,[]
9839,45043550,4,0,[]
9840,45043550,5,0,[]
9841,45043550,6,0,[]
9842,45043550,7,0,[]
9843,45043550,8,0,['Long Method']
9844,45043550,9,0,[]
9845,45043550,10,0,"['Long Method', 'Too Many Arguments']"
9846,45043550,11,0,[]
9847,45043550,12,0,[]
9848,45043550,13,0,[]
9849,45043550,14,1,[]
9850,45043550,15,0,[]
9851,43842728,0,0,"['Long Method', 'Magic Numbers']"
9852,43842728,1,0,"['Long Method', 'Too Many Arguments', 'Dead Code', 'Complex Conditions']"
9853,43842728,2,0,"['Long Method', 'Magic Numbers']"
9854,43842728,3,0,"['Long Method', 'Magic Numbers']"
9855,43842728,4,0,[]
9856,43842728,5,0,['Magic Numbers']
9857,43842728,6,0,['Magic Numbers']
9858,43842728,7,0,['Magic Numbers']
9859,43842728,8,0,['Long Method']
9860,43842728,9,0,['Long Method']
9861,43842728,10,0,['Magic Numbers']
9862,43842728,11,0,['Long Method']
9863,43842728,12,0,"['Long Method', 'Magic Numbers']"
9864,43842728,13,0,['Long Method']
9865,43842728,14,0,[]
9866,43684243,0,0,"['Long Method', 'Magic Numbers']"
9867,43684243,1,0,"['Long Method', 'Dead Code', 'Complex Conditions']"
9868,43684243,2,0,"['Long Method', 'Magic Numbers']"
9869,43684243,3,0,[]
9870,44351245,0,0,"['Long Method', 'Magic Numbers']"
9871,44351245,1,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
9872,44351245,2,1,"['Long Method', 'Magic Numbers']"
9873,44351245,3,0,"['Long Method', 'Too Many Arguments']"
9874,44351245,4,0,['Magic Numbers']
9875,44351245,5,0,"['Long Method', 'Too Many Arguments']"
